Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
1582	52.217084	N	52° 13.025040' N	12.967147	E	12° 58.028820' E					""		44.300000	46.458929	5.471664	198.909866	44394.468611	0.000000	0.000000	0.000000	-1	Unknown
1583	52.216979	N	52° 13.018740' N	12.967065	E	12° 58.023900' E					""		44.400000	46.471887	4.770770	204.492935	44394.468646	0.000000	0.000000	0.000000	-1	Unknown
1584	52.216828	N	52° 13.009680' N	12.966987	E	12° 58.019220' E					""		44.500000	46.489518	6.015594	195.789474	44394.468681	0.000000	0.000000	0.000000	-1	Unknown
1585	52.216730	N	52° 13.003800' N	12.966907	E	12° 58.014420' E					""		44.500000	46.501715	6.098840	206.571655	44394.468704	0.000000	0.000000	0.000000	-1	Unknown
1586	52.216591	N	52° 12.995460' N	12.966756	E	12° 58.005360' E					""		44.500000	46.520303	3.212909	212.532059	44394.468750	0.000000	0.000000	0.000000	-1	Unknown
1587	52.216216	N	52° 12.972960' N	12.966503	E	12° 57.990180' E					""		44.300000	46.565473	5.540022	202.435501	44394.468831	0.000000	0.000000	0.000000	-1	Unknown
1588	52.216183	N	52° 12.970980' N	12.966463	E	12° 57.987780' E					""		44.300000	46.570049	4.575773	216.599319	44394.468843	0.000000	0.000000	0.000000	-1	Unknown
1589	52.216164	N	52° 12.969840' N	12.966399	E	12° 57.983940' E					""		44.300000	46.574899	4.850469	244.147598	44394.468854	0.000000	0.000000	0.000000	-1	Unknown
1590	52.216110	N	52° 12.966600' N	12.966359	E	12° 57.981540' E					""		44.300000	46.581501	3.300680	204.410477	44394.468877	0.000000	0.000000	0.000000	-1	Unknown
1591	52.215553	N	52° 12.933180' N	12.966109	E	12° 57.966540' E					""		44.500000	46.645808	4.422552	194.285400	44394.468970	0.000000	0.000000	0.000000	-1	Unknown
1592	52.215516	N	52° 12.930960' N	12.966131	E	12° 57.967860' E					""		44.500000	46.650191	4.383628	159.983109	44394.468981	0.000000	0.000000	0.000000	-1	Unknown
1593	52.215262	N	52° 12.915720' N	12.965931	E	12° 57.955860' E					""		44.600000	46.681585	4.749191	205.521027	44394.469028	0.000000	0.000000	0.000000	-1	Unknown
1594	52.214902	N	52° 12.894120' N	12.965678	E	12° 57.940680' E					""		44.600000	46.725217	11.524410	204.102295	44394.469086	0.000000	0.000000	0.000000	-1	Unknown
1595	52.214217	N	52° 12.853020' N	12.965231	E	12° 57.913860' E					""		44.800000	46.807340	7.073350	201.792511	44394.469213	0.000000	0.000000	0.000000	-1	Unknown
1596	52.214020	N	52° 12.841200' N	12.965078	E	12° 57.904680' E					""		44.700000	46.831626	7.948861	205.406403	44394.469248	0.000000	0.000000	0.000000	-1	Unknown
1597	52.212564	N	52° 12.753840' N	12.964195	E	12° 57.851700' E					""		45.700000	47.004536	5.697717	200.314224	44394.469560	0.000000	0.000000	0.000000	-1	Unknown
1598	52.212051	N	52° 12.723060' N	12.963853	E	12° 57.831180' E					""		46.400000	47.066224	6.467967	201.660355	44394.469676	0.000000	0.000000	0.000000	-1	Unknown
1599	52.211704	N	52° 12.702240' N	12.963665	E	12° 57.819900' E					""		47.000000	47.106924	5.546691	199.392212	44394.469757	0.000000	0.000000	0.000000	-1	Unknown
1600	52.211260	N	52° 12.675600' N	12.963346	E	12° 57.800760' E					""		47.200000	47.160928	5.694806	201.796524	44394.469873	0.000000	0.000000	0.000000	-1	Unknown
1601	52.211007	N	52° 12.660420' N	12.963213	E	12° 57.792780' E					""		47.300000	47.190517	6.095560	198.260056	44394.469931	0.000000	0.000000	0.000000	-1	Unknown
1602	52.210694	N	52° 12.641640' N	12.963011	E	12° 57.780660' E					""		47.300000	47.227985	6.274698	202.700836	44394.470000	0.000000	0.000000	0.000000	-1	Unknown
1603	52.210473	N	52° 12.628380' N	12.962892	E	12° 57.773520' E					""		47.200000	47.253892	6.561176	198.173233	44394.470046	0.000000	0.000000	0.000000	-1	Unknown
1604	52.210137	N	52° 12.608220' N	12.962665	E	12° 57.759900' E					""		47.400000	47.294373	6.832502	204.162598	44394.470116	0.000000	0.000000	0.000000	-1	Unknown
1605	52.210039	N	52° 12.602340' N	12.962571	E	12° 57.754260' E					""		47.500000	47.307027	6.361904	210.974838	44394.470139	0.000000	0.000000	0.000000	-1	Unknown
1606	52.209016	N	52° 12.540960' N	12.961887	E	12° 57.713220' E					""		47.600000	47.430095	6.046721	204.315826	44394.470370	0.000000	0.000000	0.000000	-1	Unknown
1607	52.208813	N	52° 12.528780' N	12.961770	E	12° 57.706200' E					""		47.700000	47.454061	6.095590	198.260895	44394.470417	0.000000	0.000000	0.000000	-1	Unknown
1608	52.208660	N	52° 12.519600' N	12.961700	E	12° 57.702000' E					""		47.700000	47.471749	5.827393	195.270950	44394.470451	0.000000	0.000000	0.000000	-1	Unknown
1609	52.208459	N	52° 12.507540' N	12.961533	E	12° 57.691980' E					""		47.800000	47.496858	6.504870	207.140717	44394.470498	0.000000	0.000000	0.000000	-1	Unknown
1610	52.208254	N	52° 12.495240' N	12.961400	E	12° 57.684000' E					""		47.700000	47.521416	5.970962	199.695755	44394.470544	0.000000	0.000000	0.000000	-1	Unknown
1611	52.208137	N	52° 12.488220' N	12.961364	E	12° 57.681840' E					""		47.600000	47.534669	6.803763	190.981857	44394.470567	0.000000	0.000000	0.000000	-1	Unknown
1612	52.208028	N	52° 12.481680' N	12.961313	E	12° 57.678780' E					""		47.400000	47.547292	6.311364	195.998718	44394.470590	0.000000	0.000000	0.000000	-1	Unknown
1613	52.207613	N	52° 12.456780' N	12.961041	E	12° 57.662460' E					""		47.000000	47.597077	6.907051	203.269470	44394.470660	0.000000	0.000000	0.000000	-1	Unknown
1614	52.207334	N	52° 12.440040' N	12.960888	E	12° 57.653280' E					""		46.900000	47.629842	6.267480	199.719391	44394.470718	0.000000	0.000000	0.000000	-1	Unknown
1615	52.207083	N	52° 12.424980' N	12.960698	E	12° 57.641880' E					""		47.100000	47.660643	4.641394	204.301254	44394.470787	0.000000	0.000000	0.000000	-1	Unknown
1616	52.207041	N	52° 12.422460' N	12.960685	E	12° 57.641100' E					""		47.100000	47.665402	4.758782	190.740234	44394.470799	0.000000	0.000000	0.000000	-1	Unknown
1617	52.206930	N	52° 12.415800' N	12.960692	E	12° 57.641520' E					""		47.300000	47.677767	6.182844	177.786865	44394.470822	0.000000	0.000000	0.000000	-1	Unknown
1618	52.206873	N	52° 12.412380' N	12.960682	E	12° 57.640920' E					""		47.400000	47.684149	6.381776	186.136353	44394.470833	0.000000	0.000000	0.000000	-1	Unknown
1619	52.206658	N	52° 12.399480' N	12.960584	E	12° 57.635040' E					""		47.600000	47.708999	3.688030	195.008423	44394.470891	0.000000	0.000000	0.000000	-1	Unknown
1620	52.206609	N	52° 12.396540' N	12.960583	E	12° 57.634980' E					""		47.700000	47.714454	5.455081	180.716522	44394.470903	0.000000	0.000000	0.000000	-1	Unknown
1621	52.206453	N	52° 12.387180' N	12.960476	E	12° 57.628560' E					""		47.700000	47.733291	7.480516	204.802841	44394.470937	0.000000	0.000000	0.000000	-1	Unknown
1622	52.206399	N	52° 12.383940' N	12.960424	E	12° 57.625440' E					""		47.700000	47.740271	6.979898	210.545792	44394.470949	0.000000	0.000000	0.000000	-1	Unknown
1623	52.205995	N	52° 12.359700' N	12.960154	E	12° 57.609240' E					""		47.200000	47.788870	5.273281	200.049072	44394.471042	0.000000	0.000000	0.000000	-1	Unknown
1624	52.205915	N	52° 12.354900' N	12.960067	E	12° 57.604020' E					""		47.100000	47.799572	6.423434	209.944351	44394.471065	0.000000	0.000000	0.000000	-1	Unknown
1625	52.205783	N	52° 12.346980' N	12.959974	E	12° 57.598440' E					""		46.900000	47.815578	8.002661	203.352982	44394.471088	0.000000	0.000000	0.000000	-1	Unknown
1626	52.205639	N	52° 12.338340' N	12.959819	E	12° 57.589140' E					""		46.600000	47.834781	5.052496	213.150452	44394.471123	0.000000	0.000000	0.000000	-1	Unknown
1627	52.205577	N	52° 12.334620' N	12.959797	E	12° 57.587820' E					""		46.400000	47.841844	7.063107	192.268311	44394.471134	0.000000	0.000000	0.000000	-1	Unknown
1628	52.205499	N	52° 12.329940' N	12.959740	E	12° 57.584400' E					""		46.200000	47.851358	5.159962	205.028763	44394.471169	0.000000	0.000000	0.000000	-1	Unknown
1629	52.205284	N	52° 12.317040' N	12.959544	E	12° 57.572640' E					""		45.800000	47.878773	9.749682	207.053192	44394.471204	0.000000	0.000000	0.000000	-1	Unknown
1630	52.204927	N	52° 12.295620' N	12.959299	E	12° 57.557940' E					""		45.200000	47.921886	9.380880	203.123001	44394.471262	0.000000	0.000000	0.000000	-1	Unknown
1631	52.204709	N	52° 12.282540' N	12.959119	E	12° 57.547140' E					""		44.700000	47.949084	8.758581	206.357941	44394.471296	0.000000	0.000000	0.000000	-1	Unknown
1632	52.204477	N	52° 12.268620' N	12.958987	E	12° 57.539220' E					""		44.300000	47.976435	8.317984	198.159576	44394.471331	0.000000	0.000000	0.000000	-1	Unknown
1633	52.204322	N	52° 12.259320' N	12.958957	E	12° 57.537420' E					""		44.000000	47.993810	7.799827	182.506516	44394.471366	0.000000	0.000000	0.000000	-1	Unknown
1634	52.204087	N	52° 12.245220' N	12.958772	E	12° 57.526320' E					""		43.800000	48.022856	14.522753	205.755325	44394.471389	0.000000	0.000000	0.000000	-1	Unknown
1635	52.203868	N	52° 12.232080' N	12.958638	E	12° 57.518280' E					""		43.700000	48.048893	8.350550	201.067810	44394.471435	0.000000	0.000000	0.000000	-1	Unknown
1636	52.203667	N	52° 12.220020' N	12.958496	E	12° 57.509760' E					""		43.800000	48.073275	8.014094	202.524521	44394.471470	0.000000	0.000000	0.000000	-1	Unknown
1637	52.202903	N	52° 12.174180' N	12.958091	E	12° 57.485460' E					""		44.400000	48.162699	5.337321	200.189499	44394.471620	0.000000	0.000000	0.000000	-1	Unknown
1638	52.202775	N	52° 12.166500' N	12.958037	E	12° 57.482220' E					""		44.500000	48.177416	7.358730	194.496582	44394.471644	0.000000	0.000000	0.000000	-1	Unknown
1639	52.202713	N	52° 12.162780' N	12.958025	E	12° 57.481500' E					""		44.500000	48.184366	6.950195	186.764816	44394.471655	0.000000	0.000000	0.000000	-1	Unknown
1640	52.202664	N	52° 12.159840' N	12.958050	E	12° 57.483000' E					""		44.500000	48.190082	2.857550	162.636108	44394.471678	0.000000	0.000000	0.000000	-1	Unknown
1641	52.202531	N	52° 12.151860' N	12.957901	E	12° 57.474060' E					""		44.400000	48.208041	8.979686	214.473557	44394.471701	0.000000	0.000000	0.000000	-1	Unknown
1642	52.202322	N	52° 12.139320' N	12.957709	E	12° 57.462540' E					""		44.500000	48.234741	8.964379	208.899689	44394.471736	0.000000	0.000000	0.000000	-1	Unknown
1643	52.202034	N	52° 12.122040' N	12.957576	E	12° 57.454560' E					""		44.300000	48.268060	8.441614	195.708786	44394.471782	0.000000	0.000000	0.000000	-1	Unknown
1644	52.201597	N	52° 12.095820' N	12.957275	E	12° 57.436500' E					""		44.200000	48.320864	5.362599	204.024185	44394.471875	0.000000	0.000000	0.000000	-1	Unknown
1645	52.201444	N	52° 12.086640' N	12.957142	E	12° 57.428520' E					""		44.200000	48.340162	6.079391	208.486938	44394.471910	0.000000	0.000000	0.000000	-1	Unknown
1646	52.201401	N	52° 12.084060' N	12.957077	E	12° 57.424620' E					""		44.200000	48.346687	6.525299	222.813828	44394.471921	0.000000	0.000000	0.000000	-1	Unknown
1647	52.201080	N	52° 12.064800' N	12.956891	E	12° 57.413460' E					""		44.100000	48.384607	7.791107	199.436783	44394.471979	0.000000	0.000000	0.000000	-1	Unknown
1648	52.200417	N	52° 12.025020' N	12.956452	E	12° 57.387120' E					""		44.100000	48.464258	5.802426	199.937607	44394.472118	0.000000	0.000000	0.000000	-1	Unknown
1649	52.199956	N	52° 11.997360' N	12.956201	E	12° 57.372060' E					""		44.000000	48.518359	5.810091	198.485474	44394.472222	0.000000	0.000000	0.000000	-1	Unknown
1650	52.199818	N	52° 11.989080' N	12.956152	E	12° 57.369120' E					""		43.900000	48.534080	5.747434	194.435776	44394.472257	0.000000	0.000000	0.000000	-1	Unknown
1651	52.199737	N	52° 11.984220' N	12.956102	E	12° 57.366120' E					""		43.800000	48.543721	4.820323	200.723633	44394.472280	0.000000	0.000000	0.000000	-1	Unknown
1652	52.199318	N	52° 11.959080' N	12.955783	E	12° 57.346980' E					""		44.300000	48.595192	5.593846	203.735138	44394.472373	0.000000	0.000000	0.000000	-1	Unknown
1653	52.198849	N	52° 11.930940' N	12.955487	E	12° 57.329220' E					""		44.600000	48.651171	5.477486	200.794067	44394.472488	0.000000	0.000000	0.000000	-1	Unknown
1654	52.198705	N	52° 11.922300' N	12.955375	E	12° 57.322500' E					""		44.600000	48.668929	6.069111	206.004898	44394.472523	0.000000	0.000000	0.000000	-1	Unknown
